airline,airline_iata,airline_icao,flight,airport_from,airport_from_iata,airport_from_icao,country_iso2_from,country_from,airport_to,airport_to_iata,airport_to_icao,country_iso2_to,country_to,departure_time,arrival_time,flight_duration,operative_days,operative_days_descr,starting_date,end_date,flight_qualify,is_code_sharing,airline_iata_share,airline_icao_share,airline_share_flight,airline_iata_share2,airline_icao_share2,airline_share_flight2
"NEOS","NO","NOS","06945","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","10:00","11:15","","0000060","SABATO","12/06/2021","25/09/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","06944","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","07:10","08:25","","0000060","SABATO","29/05/2021","05/06/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","06945","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","09:25","10:40","","0000060","SABATO","29/05/2021","05/06/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","03488","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:45","18:55","","0030000","MERCOLEDI","14/07/2021","08/09/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","03489","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","19:45","20:55","","0030000","MERCOLEDI","14/07/2021","08/09/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","07060","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","07:05","08:15","","0000007","DOMENICA","06/06/2021","19/09/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","07061","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","09:05","10:15","","0000007","DOMENICA","06/06/2021","19/09/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","07094","BERGAMO","BGY","LIME","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","13:40","15:10","","0000007","DOMENICA","20/06/2021","12/09/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","07095","CAGLIARI","CAG","LIEE","IT","ITALIA","BERGAMO","BGY","LIME","IT","ITALIA","16:10","17:40","","0000007","DOMENICA","20/06/2021","12/09/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","07370","BOLOGNA","BLQ","LIPE","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:20","13:40","","0000007","DOMENICA","20/06/2021","12/09/2021","LINEA","0","","","","","",""
"NEOS","NO","NOS","07371","CAGLIARI","CAG","LIEE","IT","ITALIA","BOLOGNA","BLQ","LIPE","IT","ITALIA","09:10","10:30","","0000007","DOMENICA","20/06/2021","12/09/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08311","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","CAGLIARI","CAG","LIEE","IT","ITALIA","05:05","09:30","","0200000","MARTEDI","29/06/2021","29/06/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08311","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","CAGLIARI","CAG","LIEE","IT","ITALIA","05:05","09:30","","0200000","MARTEDI","06/07/2021","30/10/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08311","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","CAGLIARI","CAG","LIEE","IT","ITALIA","05:05","09:30","","0200000","MARTEDI","08/06/2021","22/06/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08312","CAGLIARI","CAG","LIEE","IT","ITALIA","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","10:15","10:40","","0200000","MARTEDI","29/06/2021","29/06/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08312","CAGLIARI","CAG","LIEE","IT","ITALIA","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","10:15","10:40","","0200000","MARTEDI","06/07/2021","30/10/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08312","CAGLIARI","CAG","LIEE","IT","ITALIA","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","10:15","10:40","","0200000","MARTEDI","08/06/2021","22/06/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08311","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:20","20:45","","0000060","SABATO","03/07/2021","04/09/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08311","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:20","20:45","","0000060","SABATO","11/09/2021","30/10/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08311","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:20","20:45","","0000060","SABATO","05/06/2021","26/06/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08312","CAGLIARI","CAG","LIEE","IT","ITALIA","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","21:25","21:50","","0000060","SABATO","03/07/2021","04/09/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08312","CAGLIARI","CAG","LIEE","IT","ITALIA","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","21:25","21:50","","0000060","SABATO","11/09/2021","30/10/2021","LINEA","0","","","","","",""
"EASYJET","U2","EZY","08312","CAGLIARI","CAG","LIEE","IT","ITALIA","LONDRA GATWICK","LGW","EGKK","GB","INGHILTERRA","21:25","21:50","","0000060","SABATO","05/06/2021","26/06/2021","LINEA","0","","","","","",""
"TUIfly GMBH","X3","TUI","08997","CAGLIARI","CAG","LIEE","IT","ITALIA","STUTTGART","STR","EDDS","DE","GERMANIA","10:40","12:40","","0004000","GIOVEDI","27/05/2021","27/05/2021","CHARTER","0","","","","","",""
"TUIfly GMBH","X3","TUI","08997","CAGLIARI","CAG","LIEE","IT","ITALIA","DUSSELDORF","DUS","EDDL","DE","GERMANIA","09:00","11:00","","0200000","MARTEDI","01/06/2021","01/06/2021","CHARTER","0","","","","","",""
"TUIfly GMBH","X3","TUI","08997","CAGLIARI","CAG","LIEE","IT","ITALIA","FRANCOFORTE","FRA","EDDF","DE","GERMANIA","07:45","09:55","","1000000","LUNEDI","14/06/2021","14/06/2021","CHARTER","0","","","","","",""
"Easyjet Europe","EC","EJU","04282","CAGLIARI","CAG","LIEE","IT","ITALIA","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","16:30","18:35","","0034000","MERCOLEDI,GIOVEDI","23/06/2021","02/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04281","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:25","19:30","","0200000","MARTEDI","22/06/2021","22/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04282","CAGLIARI","CAG","LIEE","IT","ITALIA","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","20:05","22:10","","0200000","MARTEDI","22/06/2021","31/08/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04281","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","CAGLIARI","CAG","LIEE","IT","ITALIA","13:55","16:00","","0004000","GIOVEDI","24/06/2021","02/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04281","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","CAGLIARI","CAG","LIEE","IT","ITALIA","07:20","09:25","","0000500","VENERDI","25/06/2021","03/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04282","CAGLIARI","CAG","LIEE","IT","ITALIA","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","09:55","12:00","","0000500","VENERDI","25/06/2021","03/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04281","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:15","14:20","","0000060","SABATO","26/06/2021","04/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04282","CAGLIARI","CAG","LIEE","IT","ITALIA","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","14:50","16:55","","0000060","SABATO","26/06/2021","04/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04281","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:30","19:35","","0200000","MARTEDI","29/06/2021","31/08/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","04281","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:10","21:15","","0030000","MERCOLEDI","30/06/2021","01/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02881","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:35","20:55","","0030000","MERCOLEDI","02/06/2021","02/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","10:40","12:00","","0000007","DOMENICA","11/04/2021","11/04/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","12:35","13:55","","0000007","DOMENICA","11/04/2021","11/04/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:05","17:25","","0000007","DOMENICA","06/06/2021","27/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","17:55","19:15","","0000007","DOMENICA","06/06/2021","27/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02882","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","20:00","21:20","","0000060","SABATO","05/06/2021","26/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02882","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","20:00","21:20","","0000060","SABATO","11/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02873","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","07:20","08:40","","0030000","MERCOLEDI","30/06/2021","01/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02874","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","09:15","10:35","","0030000","MERCOLEDI","30/06/2021","01/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02873","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","07:00","08:20","","0000500","VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02874","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","08:55","10:15","","0000500","VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","10:40","12:00","","0004500","GIOVEDI,VENERDI","01/07/2021","03/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","10:40","12:00","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","10:40","12:00","","1000007","LUNEDI,DOMENICA","28/03/2021","03/05/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","10:40","12:00","","0000007","DOMENICA","06/06/2021","27/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","10:40","12:00","","1000000","LUNEDI","24/05/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","12:35","13:55","","0004500","GIOVEDI,VENERDI","01/07/2021","03/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","12:35","13:55","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","12:35","13:55","","1000007","LUNEDI,DOMENICA","28/03/2021","03/05/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","12:35","13:55","","0000007","DOMENICA","06/06/2021","27/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","12:35","13:55","","1000000","LUNEDI","24/05/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:20","09:40","","0000060","SABATO","03/07/2021","04/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","10:15","11:35","","0000060","SABATO","03/07/2021","04/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:05","13:25","","0000007","DOMENICA","04/07/2021","05/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","13:55","15:15","","0000007","DOMENICA","04/07/2021","05/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:40","08:00","","0004560","GIOVEDI,VENERDI,SABATO","09/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:40","08:00","","0004560","GIOVEDI,VENERDI,SABATO","21/05/2021","26/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:40","08:00","","0000500","VENERDI","28/03/2021","30/04/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","08:35","09:55","","0004560","GIOVEDI,VENERDI,SABATO","09/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","08:35","09:55","","0004560","GIOVEDI,VENERDI,SABATO","21/05/2021","26/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02876","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","08:35","09:55","","0000500","VENERDI","28/03/2021","30/04/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02877","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:35","09:55","","0000007","DOMENICA","27/06/2021","05/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02878","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","10:30","11:50","","0000007","DOMENICA","27/06/2021","05/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","14:35","15:55","","0030000","MERCOLEDI","23/06/2021","01/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:00","17:20","","0004000","GIOVEDI","03/06/2021","24/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:00","17:20","","0004000","GIOVEDI","02/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","17:50","19:10","","0004000","GIOVEDI","03/06/2021","24/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","17:50","19:10","","0004000","GIOVEDI","02/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:05","21:25","","0200000","MARTEDI","29/06/2021","31/08/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","22:10","23:30","","0200000","MARTEDI","29/06/2021","31/08/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","15:20","16:40","","0000500","VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","17:10","18:30","","0000500","VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","13:05","14:25","","0000060","SABATO","05/06/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","15:00","16:20","","0000060","SABATO","03/07/2021","04/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:25","17:45","","0200000","MARTEDI","07/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:25","17:45","","0200000","MARTEDI","01/06/2021","22/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:15","19:35","","0200000","MARTEDI","07/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:15","19:35","","0200000","MARTEDI","01/06/2021","22/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:45","18:05","","0000500","VENERDI","10/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:45","18:05","","0000500","VENERDI","28/05/2021","28/05/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:45","18:05","","0000500","VENERDI","11/06/2021","25/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:45","18:05","","0000500","VENERDI","04/06/2021","04/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:35","19:55","","0000500","VENERDI","10/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:35","19:55","","0000500","VENERDI","28/05/2021","28/05/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:35","19:55","","0000500","VENERDI","11/06/2021","25/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:35","19:55","","0000500","VENERDI","04/06/2021","04/06/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:10","17:30","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:10","17:30","","0000007","DOMENICA","02/05/2021","30/05/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:00","19:20","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:00","19:20","","0000007","DOMENICA","02/05/2021","30/05/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02879","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","15:25","16:45","","1000000","LUNEDI","07/06/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02880","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","17:15","18:35","","1000000","LUNEDI","07/06/2021","30/10/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02881","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:10","21:30","","0004000","GIOVEDI","24/06/2021","02/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02881","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:10","21:30","","1000000","LUNEDI","05/07/2021","30/08/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02882","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","22:10","23:30","","0004000","GIOVEDI","24/06/2021","02/09/2021","LINEA","0","","","","","",""
"Easyjet Europe","EC","EJU","02882","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","22:10","23:30","","1000000","LUNEDI","05/07/2021","30/08/2021","LINEA","0","","","","","",""
